title,artist,youtubeVideoId,appleMusicTrackId,appleMusicPreviewUrl,deezerTrackId,deezerPreviewUrl,durationSec,themes,lyrics
星空,五月天,RTUwaCImChM,1081297132,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/16/a2/0c/16a20cbe-c8c2-b637-ac97-8cd02ddfb858/mzaf_676102639965623815.plus.aac.p.m4a,,,343,華語流行;經典必聽;KTV必唱;跨年代金曲;聽團歌;熱血青春;通勤歌單;聚會合唱,
派對動物,五月天,DU_yNJ3UVwU,1158763998,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/34/c3/8f/34c38f00-ce4d-2c53-9b33-37805a623faf/mzaf_16070079516222580775.plus.aac.p.m4a,,,284,華語流行;經典必聽;KTV必唱;跨年代金曲;聽團歌;熱血青春;通勤歌單;聚會合唱,
知足,五月天,xKWoLDsJJKo,1207222578,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/49/37/a8/4937a807-fb5c-6ec3-04dd-86e5547f25d3/mzaf_9753000863767078148.plus.aac.p.m4a,,,271,華語流行;經典必聽;KTV必唱;跨年代金曲;聽團歌;告白甜歌;熱血青春;通勤歌單;聚會合唱,（請自行填入歌詞供 LYRIC_LINE 模式使用，避免著作權疑慮，此處不預先填入）
突然好想你,五月天,EopCPbEj1FA,1081381266,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/80/aa/a2/80aaa2ca-171a-b74b-72de-81fcc8cdec0f/mzaf_2062386005950218021.plus.aac.p.m4a,,,307,華語流行;經典必聽;KTV必唱;跨年代金曲;聽團歌;告白甜歌;熱血青春;通勤歌單;聚會合唱,（請自行填入歌詞供 LYRIC_LINE 模式使用，避免著作權疑慮，此處不預先填入）
諾亞方舟,五月天,7u76RWd4UM0,1081309220,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/df/85/b7/df85b7d8-e883-c699-5ef9-ddce3f20db07/mzaf_2109689764227051675.plus.aac.p.m4a,15907957,"https://cdnt-preview.dzcdn.net/api/1/1/2/b/a/0/2ba29e5f02236612577a2592482f3fb4.mp3?hdnea=exp=1789845065~acl=/api/1/1/2/b/a/0/2ba29e5f02236612577a2592482f3fb4.mp3*~data=user_id=0,application_id=42~hmac=a9cbcdcf87573e0bb3e947533fd9b27b264772f22fbcae94348e145aeb00ca65",348,華語流行;經典必聽;KTV必唱;跨年代金曲;聽團歌;熱血青春;通勤歌單;聚會合唱,（請自行填入歌詞供 LYRIC_LINE 模式使用，避免著作權疑慮，此處不預先填入）
頑固,五月天,W2VEh2Y5k4I,1158763997,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/ac/bc/92/acbc9291-d866-cc51-864e-feeab972a03c/mzaf_4822188977432768046.plus.aac.p.m4a,,,429,華語流行;經典必聽;KTV必唱;跨年代金曲;聽團歌;熱血青春;通勤歌單;聚會合唱,
心太軟,任賢齊,DlQtahDMDCw,1070739284,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/6e/60/20/6e60200c-d504-744b-d556-456fdc92dc3f/mzaf_16166076213417518929.plus.aac.p.m4a,80134060,"https://cdnt-preview.dzcdn.net/api/1/1/8/3/5/0/83504d2c56df06dc03c289dc80220492.mp3?hdnea=exp=1789845070~acl=/api/1/1/8/3/5/0/83504d2c56df06dc03c289dc80220492.mp3*~data=user_id=0,application_id=42~hmac=2421f76ebdba65f4e5be46f64eabbb1a3eb478bf5d18ae65cdfe85d735f0888e",353,華語流行;經典必聽;KTV必唱;跨年代金曲;失戀療傷;聚會合唱,
搖落YoLue,兄弟本色 G.U.T.S,-u0DaJc3CIk,,,,,313,華語流行;說唱饒舌;R&B與節奏感;熱血青春;城市夜行;通勤歌單,
迷途羔羊,兄弟本色 G.U.T.S,XhskxMRrk_A,1850409684,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/91/62/db/9162db2a-850a-567a-9329-42180886c3e6/mzaf_4222812191808838749.plus.aac.p.m4a,,,272,華語流行;說唱饒舌;R&B與節奏感;熱血青春;城市夜行;通勤歌單,
想見你想見你想見你,八三夭,Zh7gmg8VjFc,1486136137,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/33/6d/6a/336d6aa9-e7f6-8b58-b4a6-9f17bedfac75/mzaf_9727761699704915210.plus.aac.p.m4a,,,240,華語流行;聽團歌;熱血青春;城市夜行;通勤歌單;聚會合唱,
兩難,加木,IqCcqboPeX0,1801731880,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/e0/43/25/e0432527-5ea0-280a-33d0-cd740c595206/mzaf_12880206260424419476.plus.aac.p.m4a,,,170,抖音神曲,
在這座城市遺失了你,告五人,3Iv5jpusmCw,1544722555,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/01/69/70/0169709b-b7c4-2b3b-c497-26ed0527e520/mzaf_12422750865636199283.plus.aac.p.m4a,,,350,華語流行;聽團歌;熱血青春;城市夜行;通勤歌單;聚會合唱,
帶我去找夜生活,告五人,VJjN_yxKnL8,1492688176,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/29/43/ea/2943ea8a-fff5-9387-756f-dc7c7a66d56f/mzaf_5114626731721012870.plus.aac.p.m4a,,,300,華語流行;聽團歌;熱血青春;城市夜行;通勤歌單;聚會合唱,
愛人錯過,告五人,6D79CYTxvOM,1546062805,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/2f/48/6a/2f486aea-49ce-4bd8-0392-1b46b5b99c40/mzaf_9473331430726024879.plus.aac.p.m4a,,,293,華語流行;聽團歌;失戀療傷;告白甜歌;深夜EMO;熱血青春;城市夜行;通勤歌單;聚會合唱,
披星戴月的想你,告五人,czUF4VR2m-4,1546062815,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/b3/3f/b1/b33fb158-c5f9-4e44-cbcc-9f46b23642b0/mzaf_2277403908128486962.plus.aac.p.m4a,828849882,"https://cdnt-preview.dzcdn.net/api/1/1/5/1/6/0/516133ea4add5b39fd2e0c180a69631d.mp3?hdnea=exp=1789845088~acl=/api/1/1/5/1/6/0/516133ea4add5b39fd2e0c180a69631d.mp3*~data=user_id=0,application_id=42~hmac=b36993da223f84d976408a2449488a440e5e02fd13207ca5c5af0835e632b84e",350,華語流行;聽團歌;告白甜歌;熱血青春;城市夜行;通勤歌單;聚會合唱,
黃昏,周傳雄,6ca_YHZvzls,290187219,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/76/56/83/765683a1-d8e9-3d3b-acff-a104475b6de7/mzaf_15603137596913480651.plus.aac.p.m4a,14885341,"https://cdnt-preview.dzcdn.net/api/1/1/a/d/5/0/ad5e596b654628fcc77aeca47a5d45ce.mp3?hdnea=exp=1789845090~acl=/api/1/1/a/d/5/0/ad5e596b654628fcc77aeca47a5d45ce.mp3*~data=user_id=0,application_id=42~hmac=87f19db2aec9b09e22eb400e5b30403f6897ccdedbdf3b472895ca2cb9f94a79",338,華語流行;經典必聽;KTV必唱;跨年代金曲;失戀療傷;深夜EMO,
I Do,周杰倫,wIgduzASI6A,1887247016,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/1f/91/7c/1f917c9c-3d8f-0a4a-1d3b-ba12f8f4b923/mzaf_8971350328977764490.plus.aac.p.m4a,3916174191,"https://cdnt-preview.dzcdn.net/api/1/1/1/5/b/0/15b2b98bb3732361b4a4f0cba48eb84c.mp3?hdnea=exp=1789845092~acl=/api/1/1/1/5/b/0/15b2b98bb3732361b4a4f0cba48eb84c.mp3*~data=user_id=0,application_id=42~hmac=6c5b2b4e31b8231116cd9227679c6a9768cbaca0ab221d2628c93f010c1aed54",217,華語流行;經典必聽;KTV必唱;跨年代金曲;R&B與節奏感;告白甜歌;熱血青春;城市夜行;通勤歌單;聚會合唱,
一路向北,周杰倫,L229QDxDakU,536009753,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/f6/23/91/f6239173-79c5-663b-0894-b143753d1722/mzaf_10517715920157224642.plus.aac.p.m4a,2602475122,"https://cdnt-preview.dzcdn.net/api/1/1/8/e/d/0/8ed113149c0f3e60bbfea4bdf774c861.mp3?hdnea=exp=1789845095~acl=/api/1/1/8/e/d/0/8ed113149c0f3e60bbfea4bdf774c861.mp3*~data=user_id=0,application_id=42~hmac=98487d343566557e6b64e90a53b5d68baed933c50a5fbad999e583a33e5b3b89",302,華語流行;經典必聽;KTV必唱;跨年代金曲;R&B與節奏感;失戀療傷;深夜EMO;熱血青春;城市夜行;通勤歌單;聚會合唱,
七月的極光,周杰倫,PJyFND4-zR4,1887246594,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/6d/78/f9/6d78f9ef-7cf7-867a-9236-52bfd9b0f679/mzaf_6960775659003963954.plus.aac.p.m4a,,,194,華語流行;經典必聽;KTV必唱;跨年代金曲;R&B與節奏感;熱血青春;城市夜行;通勤歌單;聚會合唱,
七里香,周杰倫,U8E3j6y__BA,536115195,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/99/4e/e2/994ee285-7c0d-73ab-85b7-8d3899a17242/mzaf_12441330510018253101.plus.aac.p.m4a,2602471602,"https://cdnt-preview.dzcdn.net/api/1/1/c/4/9/0/c49f5755e1a011887d1694988077512a.mp3?hdnea=exp=1789845099~acl=/api/1/1/c/4/9/0/c49f5755e1a011887d1694988077512a.mp3*~data=user_id=0,application_id=42~hmac=57dd2c3989071d827d8f8db050ed091629e0c01c78ac572f52ebf9f2febcbe11",245,華語流行;經典必聽;KTV必唱;跨年代金曲;R&B與節奏感;熱血青春;城市夜行;通勤歌單;聚會合唱,（請自行填入歌詞供 LYRIC_LINE 模式使用，避免著作權疑慮，此處不預先填入）
上海 一九四三,周杰倫,0o3T6ygynQE,535739354,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/67/06/37/67063719-13d0-57f2-2e8c-bab7ec4a81c8/mzaf_1317947746414666956.plus.aac.p.m4a,,,197,R&B與節奏感;經典必聽,
不能說的秘密,周杰倫,uIWypArI73w,1624051288,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/4a/b9/5b/4ab95b4c-2204-eb57-d50d-49d08a9b156d/mzaf_7071041114377810492.plus.aac.p.m4a,2602473582,"https://cdnt-preview.dzcdn.net/api/1/1/9/1/9/0/919b95237b542819ed62fe0a1eb14521.mp3?hdnea=exp=1789845104~acl=/api/1/1/9/1/9/0/919b95237b542819ed62fe0a1eb14521.mp3*~data=user_id=0,application_id=42~hmac=ad68bdb76bcf5d23c75077b5677ef62e7f440d93c21326f59da0252f53c5cbaa",336,華語流行;經典必聽;KTV必唱;跨年代金曲;R&B與節奏感;熱血青春;城市夜行;通勤歌單;聚會合唱,
以父之名,周杰倫,9q7JOQfcJQM,535824736,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/99/f2/8c/99f28c96-cdba-c2dd-b120-dd67eaff252b/mzaf_17363371424903979351.plus.aac.p.m4a,2602483722,"https://cdnt-preview.dzcdn.net/api/1/1/0/4/d/0/04d71cfcf1d9c1ae01c0726fdd3f4d91.mp3?hdnea=exp=1789845106~acl=/api/1/1/0/4/d/0/04d71cfcf1d9c1ae01c0726fdd3f4d91.mp3*~data=user_id=0,application_id=42~hmac=74f448bf1cb2933388992a97079ef95535fd6de4e127801a271ba2161805e5dc",364,華語流行;經典必聽;KTV必唱;跨年代金曲;說唱饒舌;R&B與節奏感;熱血青春;城市夜行;通勤歌單;聚會合唱,
伊斯坦堡,周杰倫,s9wvjSkR_Ms,535791115,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/f9/00/5c/f9005cd3-c430-0a3a-3c26-307ccf4ed610/mzaf_14658243574839195153.plus.aac.p.m4a,,,208,R&B與節奏感,
半島鐵盒,周杰倫,duZDsG3tvoA,1485210497,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/4d/cd/80/4dcd808e-307e-d6ee-818d-0a4c4c56c025/mzaf_8169582342623269422.plus.aac.p.m4a,2602485002,"https://cdnt-preview.dzcdn.net/api/1/1/6/e/4/0/6e4b0e43ddb9a55e057bfa0d9ebdbd23.mp3?hdnea=exp=1789845111~acl=/api/1/1/6/e/4/0/6e4b0e43ddb9a55e057bfa0d9ebdbd23.mp3*~data=user_id=0,application_id=42~hmac=c4ba4395537a1537631f08e1bb8280869e10d081061937576e71bbf54eea49e5",319,華語流行;經典必聽;KTV必唱;跨年代金曲;R&B與節奏感;熱血青春;城市夜行;通勤歌單;聚會合唱,
印地安老斑鳩,周杰倫,hnmWCmR6o7A,535791116,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/54/0f/6c/540f6c2b-9892-d239-f105-9a7933938516/mzaf_1683051786547039098.plus.aac.p.m4a,2602485012,"https://cdnt-preview.dzcdn.net/api/1/1/b/a/2/0/ba266f13543a1b963f1d1b6c906ba0d3.mp3?hdnea=exp=1789845114~acl=/api/1/1/b/a/2/0/ba266f13543a1b963f1d1b6c906ba0d3.mp3*~data=user_id=0,application_id=42~hmac=36c4bd09a3c523309b5ffc364c7543be557e44e0f84ec056a2553182a7f417d7",287,華語流行;經典必聽;KTV必唱;跨年代金曲;說唱饒舌;R&B與節奏感;熱血青春;城市夜行;通勤歌單;聚會合唱,
反方向的鐘,周杰倫,fuM1aVCGR8c,535791118,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/cb/c0/9b/cbc09bd3-ec4a-205d-7086-eb8bab7f25e0/mzaf_4422889114427774123.plus.aac.p.m4a,,,268,華語流行;經典必聽;KTV必唱;跨年代金曲;R&B與節奏感;熱血青春;城市夜行;通勤歌單;聚會合唱,
可愛女人,周杰倫,87VUC4J_0Ps,535791109,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/42/97/aa/4297aae0-c997-12df-7d10-a14685cffcc6/mzaf_7566330534609965171.plus.aac.p.m4a,,,239,告白甜歌;華語流行;經典必聽,
告白氣球,周杰倫,cSqlwNjq77c,1118757877,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/e5/24/59/e5245986-c2d0-a701-5bde-bbc9373da1dc/mzaf_13819014783674734406.plus.aac.p.m4a,2602475402,"https://cdnt-preview.dzcdn.net/api/1/1/4/a/2/0/4a2c8b528c762563e478207310d02d64.mp3?hdnea=exp=1789845120~acl=/api/1/1/4/a/2/0/4a2c8b528c762563e478207310d02d64.mp3*~data=user_id=0,application_id=42~hmac=43c5a96ee0b48b405e34c579940739cca491bdd46c6f76cd774e4e61daff913c",214,華語流行;經典必聽;KTV必唱;跨年代金曲;R&B與節奏感;告白甜歌;熱血青春;城市夜行;通勤歌單;聚會合唱,（請自行填入歌詞供 LYRIC_LINE 模式使用，避免著作權疑慮，此處不預先填入）
園遊會,周杰倫,PfCD_7340jw,536115202,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/4f/c7/de/4fc7deec-01ab-7f1b-29d8-1ccba53d9301/mzaf_12599451594723341287.plus.aac.p.m4a,2613853152,"https://cdnt-preview.dzcdn.net/api/1/1/4/4/e/0/44e8aa6fd0e29b8fcb0aca353b5866a3.mp3?hdnea=exp=1789845123~acl=/api/1/1/4/4/e/0/44e8aa6fd0e29b8fcb0aca353b5866a3.mp3*~data=user_id=0,application_id=42~hmac=d9082f4784eeb36c087b3d0eaf787104ec15fc85efb2a4e5a23df419f1333b1a",250,華語流行;經典必聽;KTV必唱;跨年代金曲;R&B與節奏感;告白甜歌;熱血青春;城市夜行;通勤歌單;聚會合唱,
夜曲,周杰倫,Ii46Q7i4uuk,536009642,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/49/d9/63/49d96370-e197-5629-b8bb-bdd954c1b576/mzaf_217123187122990137.plus.aac.p.m4a,1745023957,"https://cdnt-preview.dzcdn.net/api/1/1/e/d/5/0/ed57402aff1142b914fc93f134692bdf.mp3?hdnea=exp=1789845125~acl=/api/1/1/e/d/5/0/ed57402aff1142b914fc93f134692bdf.mp3*~data=user_id=0,application_id=42~hmac=a016c24ef12dd2c6f162b6119b10a720e74ebcf3129f758be640346f044d0627",227,華語流行;經典必聽;KTV必唱;跨年代金曲;R&B與節奏感;失戀療傷;深夜EMO;熱血青春;城市夜行;通勤歌單;聚會合唱,
太陽之子,周杰倫,Hgnpi3eBQ9o,535754619,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/de/ce/28/dece286c-05f1-1012-8b6f-8e6e223ada4e/mzaf_12463810760251867975.plus.aac.p.m4a,3916174141,"https://cdnt-preview.dzcdn.net/api/1/1/b/b/a/0/bba089610c0e8ef2c945bc3dadf2398f.mp3?hdnea=exp=1789845127~acl=/api/1/1/b/b/a/0/bba089610c0e8ef2c945bc3dadf2398f.mp3*~data=user_id=0,application_id=42~hmac=bad4bb16365ff9a983d5c454d6ee71eeae80f50cc9e34a32d36b165aae895a46",298,華語流行;經典必聽;KTV必唱;跨年代金曲;說唱饒舌;R&B與節奏感;熱血青春;城市夜行;通勤歌單;聚會合唱,
女兒殿下,周杰倫,aGsrg1NO1cM,1887247018,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/d9/ae/2c/d9ae2c09-5fea-e7a1-14e9-6ef8421888a4/mzaf_7567846761999817745.plus.aac.p.m4a,,,225,華語流行;經典必聽;KTV必唱;跨年代金曲;R&B與節奏感;失戀療傷;深夜EMO;熱血青春;城市夜行;通勤歌單;聚會合唱,
娘子,周杰倫,MpP9dw_j2PI,535791112,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/e2/3f/c8/e23fc820-3b4a-fb1e-be42-6650da4fed80/mzaf_11172605653974325957.plus.aac.p.m4a,,,272,R&B與節奏感,
安靜,周杰倫,1hI-7vj2FhE,535739359,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/d4/c3/50/d4c35090-5ce2-0577-89a9-a7b5aed8962b/mzaf_761017040051055634.plus.aac.p.m4a,4175113462,"https://cdnt-preview.dzcdn.net/api/1/1/5/8/2/0/582cd7ca7f79404672ad466afaf9eb2a.mp3?hdnea=exp=1789845134~acl=/api/1/1/5/8/2/0/582cd7ca7f79404672ad466afaf9eb2a.mp3*~data=user_id=0,application_id=42~hmac=fb68c88d27936d4ac39f380c8a717cb9069444ad7e0850b35818a0dc42f3a759",331,華語流行;經典必聽;KTV必唱;跨年代金曲;R&B與節奏感;失戀療傷;深夜EMO;熱血青春;城市夜行;通勤歌單;聚會合唱,
完美主義,周杰倫,gxZHH8x2zPg,535791110,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/69/dc/9e/69dc9e75-f59b-7e6a-a30a-9d761eafb759/mzaf_17241265157299898157.plus.aac.p.m4a,,,245,R&B與節奏感,
彩虹,周杰倫,WxZvXPTBC0A,536030694,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/10/f8/58/10f85860-fbe9-b372-338a-48844d65e969/mzaf_8275780661696818690.plus.aac.p.m4a,2602475212,"https://cdnt-preview.dzcdn.net/api/1/1/d/8/a/0/d8aa13519dc264cc3f6f700d5da94e73.mp3?hdnea=exp=1789845139~acl=/api/1/1/d/8/a/0/d8aa13519dc264cc3f6f700d5da94e73.mp3*~data=user_id=0,application_id=42~hmac=896287d1da43eb4a3beca9b9b87a8cb6294b4aeec4ce701504d8f78baac195bf",273,華語流行;經典必聽;KTV必唱;跨年代金曲;R&B與節奏感;熱血青春;城市夜行;通勤歌單;聚會合唱,
忍者,周杰倫,55yJh4SHUBY,535739352,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/5a/f5/47/5af547fc-0cea-8893-10ad-3f48764bc9bf/mzaf_3899386189543688143.plus.aac.p.m4a,2602484232,"https://cdnt-preview.dzcdn.net/api/1/1/8/3/d/0/83d944c44673f57744a5a34bfbaa9b73.mp3?hdnea=exp=1789845141~acl=/api/1/1/8/3/d/0/83d944c44673f57744a5a34bfbaa9b73.mp3*~data=user_id=0,application_id=42~hmac=54159555d1ebc65aee3ad0757c978c19d75b44d2e1735cddb699592bcaa67796",159,華語流行;經典必聽;KTV必唱;跨年代金曲;說唱饒舌;R&B與節奏感;熱血青春;城市夜行;通勤歌單;聚會合唱,
愛在西元前,周杰倫,5XK2C9w6oVk,535739349,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/04/57/b1/0457b1cf-eddf-e2af-a4a0-53544f0f1118/mzaf_17009623038916082523.plus.aac.p.m4a,2602483482,"https://cdnt-preview.dzcdn.net/api/1/1/5/4/3/0/5437d4f795e657e8394e6fe6580aed58.mp3?hdnea=exp=1789845143~acl=/api/1/1/5/4/3/0/5437d4f795e657e8394e6fe6580aed58.mp3*~data=user_id=0,application_id=42~hmac=dfcee1c5347858c550b9e3570e1bd5a143f14971b352ef1900e49e499af59af0",239,R&B與節奏感;經典必聽;華語流行,
愛琴海,周杰倫,ZLldhJXp7iw,1887246595,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/3e/a1/66/3ea166d5-5326-6e14-df36-2714a42e9816/mzaf_17385480405359011704.plus.aac.p.m4a,,,215,華語流行;經典必聽;KTV必唱;跨年代金曲;R&B與節奏感;告白甜歌;熱血青春;城市夜行;通勤歌單;聚會合唱,
星晴,周杰倫,sTNJsIcPSvE,535791111,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/84/97/19/849719eb-321a-f3aa-7bf8-c53ab439f2db/mzaf_18389453262807796706.plus.aac.p.m4a,2602471442,"https://cdnt-preview.dzcdn.net/api/1/1/6/d/a/0/6da3185323b03d5424506c3a67f463ef.mp3?hdnea=exp=1789845148~acl=/api/1/1/6/d/a/0/6da3185323b03d5424506c3a67f463ef.mp3*~data=user_id=0,application_id=42~hmac=8d9bc78440c6778c291f5fba1dcc56b0f2c25d184b154adf67cc337b445b216b",258,告白甜歌;華語流行,
時光機,周杰倫,X7EMTrOxY6k,1624001322,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/4a/11/07/4a1107a0-4725-1f88-2a62-ba1b6cf9e0a4/mzaf_2768290065931487289.plus.aac.p.m4a,2602483682,"https://cdnt-preview.dzcdn.net/api/1/1/f/7/1/0/f71e01ff243d5a4023a4e9bcbfe3f462.mp3?hdnea=exp=1789845150~acl=/api/1/1/f/7/1/0/f71e01ff243d5a4023a4e9bcbfe3f462.mp3*~data=user_id=0,application_id=42~hmac=f7cccdc5993f0c9d8ee5fc47241454089d903949c8472801192aff033e479533",312,華語流行;經典必聽;KTV必唱;跨年代金曲;R&B與節奏感;熱血青春;城市夜行;通勤歌單;聚會合唱,
晴天,周杰倫,SJKoWAd5ySo,535824738,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/20/d0/e7/20d0e7db-9c12-795a-d738-2fc3dde4ac9a/mzaf_10317517925583301645.plus.aac.p.m4a,1745023947,"https://cdnt-preview.dzcdn.net/api/1/1/d/2/8/0/d284049edf70fdf628641cd62a7f2f82.mp3?hdnea=exp=1789845152~acl=/api/1/1/d/2/8/0/d284049edf70fdf628641cd62a7f2f82.mp3*~data=user_id=0,application_id=42~hmac=7808099e07a1e88f3e548312a794058b28b291609e909283fc18ec79fc68b989",270,華語流行;經典必聽;KTV必唱;跨年代金曲;R&B與節奏感;熱血青春;城市夜行;通勤歌單;聚會合唱,（請自行填入歌詞供 LYRIC_LINE 模式使用，避免著作權疑慮，此處不預先填入）
本草綱目,周杰倫,8CD06hC1KGU,536285260,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/37/d8/e2/37d8e2a5-a480-d9a1-58bf-713798885168/mzaf_11904739382398777093.plus.aac.p.m4a,2602474102,"https://cdnt-preview.dzcdn.net/api/1/1/8/2/d/0/82daf69a5499ef8b87aa9f40c2961fb8.mp3?hdnea=exp=1789845155~acl=/api/1/1/8/2/d/0/82daf69a5499ef8b87aa9f40c2961fb8.mp3*~data=user_id=0,application_id=42~hmac=8ab6a9e8202c31f0fe90432ac082840494c3ee1aabeb7672a88baced01a1be17",228,華語流行;經典必聽;KTV必唱;跨年代金曲;說唱饒舌;R&B與節奏感;熱血青春;城市夜行;通勤歌單;聚會合唱,
東風破,周杰倫,qct0JLjaHDc,535824740,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/48/e9/77/48e97700-c95b-3d23-17bc-ec6673433588/mzaf_7829398592808176673.plus.aac.p.m4a,2602471572,"https://cdnt-preview.dzcdn.net/api/1/1/2/0/e/0/20ed76599cea3d44566ecb189abedc8e.mp3?hdnea=exp=1789845157~acl=/api/1/1/2/0/e/0/20ed76599cea3d44566ecb189abedc8e.mp3*~data=user_id=0,application_id=42~hmac=3cb25dd78ee42adc74bcfe95a4236fc04510e84c8f4964a4fc76823c42455e9c",313,華語流行;經典必聽;KTV必唱;跨年代金曲;R&B與節奏感;失戀療傷;深夜EMO;熱血青春;城市夜行;通勤歌單;聚會合唱,
楓,周杰倫,qzwsQTY-99o,536009647,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/8e/73/ea/8e73ea9a-9fa6-bd5e-26a5-965e4a1ce51d/mzaf_4647971212508521464.plus.aac.p.m4a,4164777652,"https://cdnt-preview.dzcdn.net/api/1/1/5/0/5/0/505a901573db8bbc01f9bee95a2da9c5.mp3?hdnea=exp=1789845159~acl=/api/1/1/5/0/5/0/505a901573db8bbc01f9bee95a2da9c5.mp3*~data=user_id=0,application_id=42~hmac=1412b9231d343df6447131fcedfe0b28d44e17f5df8d6c485e214e62d43665dc",275,華語流行;經典必聽;KTV必唱;跨年代金曲;R&B與節奏感;失戀療傷;深夜EMO;熱血青春;城市夜行;通勤歌單;聚會合唱,
淘金小鎮,周杰倫,SW3OQ0ijUCI,1887247019,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/0a/02/53/0a0253b2-5914-7813-510d-e54d93b76e1b/mzaf_13777952405454268426.plus.aac.p.m4a,,,251,華語流行;經典必聽;KTV必唱;跨年代金曲;R&B與節奏感;熱血青春;城市夜行;通勤歌單;聚會合唱,
湘女多情,周杰倫,EIQlWo-E8PM,1887246592,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/ed/ce/17/edce17df-fa0f-29d7-1842-195bd12a899f/mzaf_17789005965448284808.plus.aac.p.m4a,,,239,華語流行;經典必聽;KTV必唱;跨年代金曲;R&B與節奏感;熱血青春;城市夜行;通勤歌單;聚會合唱,
煙花易冷,周杰倫,akLc2fdLWdY,536248196,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/1e/e2/ae/1ee2aeca-d817-3e80-62d8-b351a1d6efb9/mzaf_13139180540057577530.plus.aac.p.m4a,2602482782,"https://cdnt-preview.dzcdn.net/api/1/1/5/3/0/0/5306e2348e9ba231c3c653a6319edd78.mp3?hdnea=exp=1789845166~acl=/api/1/1/5/3/0/0/5306e2348e9ba231c3c653a6319edd78.mp3*~data=user_id=0,application_id=42~hmac=12403662d9dcc1019e06c087e9945a3835b6b69455e1d34ebfe1bb2793755759",261,華語流行;經典必聽;KTV必唱;跨年代金曲;R&B與節奏感;失戀療傷;深夜EMO;熱血青春;城市夜行;通勤歌單;聚會合唱,
